train_acc,train_loss,val_acc,val_loss
0.07519387867748523,4.0941534,0.08344330400782016,4.0489426
0.12921668874537728,3.6854873,0.12133431085043989,3.7811534
0.16567105481039907,3.4577155,0.16897605083088957,3.438723
0.20184150245625654,3.2471838,0.19998778103616816,3.2204716
0.23208485124468728,3.0708578,0.21889051808406648,3.2115402
0.2636801760777171,2.905271,0.2164222873900293,3.2751603
0.2918081084064691,2.7727997,0.27746823069403714,2.7821295
0.31655592813379696,2.6496317,0.2867546432062561,2.7922025
0.3343127311365016,2.561827,0.2902981427174976,2.7656522
0.34911029695865764,2.4751601,0.29414711632453566,2.8007245
0.36911567864436723,2.3942842,0.35228494623655915,2.5025797
0.3817823039134514,2.3300161,0.3478372434017595,2.4490235
0.3925881078545013,2.2708242,0.3332478005865103,2.6248014
0.4060088590826295,2.2177417,0.3576001955034213,2.4733696
0.4178930700447094,2.1698413,0.35877321603128054,2.4857178
0.42781193078324226,2.1207643,0.39017595307917885,2.3258505
0.43755140199812326,2.0874398,0.37937438905180837,2.379057
0.4429596511563725,2.052425,0.39563782991202345,2.28351
0.4491834326875311,2.0169535,0.37166422287390033,2.4298084
0.4609834685654358,1.983498,0.395674486803519,2.3193073
0.4672734862284043,1.9498152,0.42275171065493644,2.1686442
0.4715774548766352,1.9287184,0.4139051808406647,2.2117934
0.48166432080366506,1.8906277,0.42294721407624636,2.155976
0.48345269636253235,1.8839946,0.4079912023460411,2.2969112
0.48745618755864656,1.8614237,0.41945259042033234,2.19787
0.4958226389578848,1.8432164,0.4337854349951124,2.0930269
0.4998685626759397,1.8143843,0.46391739980449653,1.9798441
0.504657572997737,1.8003889,0.47977761485826004,1.8833191
0.5092430452061598,1.7818888,0.4093475073313783,2.2201295
0.5119018049345919,1.7670277,0.4548631476050831,1.961972
0.5141835016835016,1.7550431,0.43421309872922775,2.1012452
0.5186730694927416,1.7387685,0.4666544477028348,1.91693
0.5218489540210852,1.7292887,0.4533357771260997,2.0290744
0.5252859882982834,1.707097,0.4543499511241446,1.9751371
0.5288737787713198,1.6964835,0.4407624633431085,2.0543475
0.5315970497322956,1.6920888,0.5039345063538613,1.8109661
0.5336876276425457,1.6737686,0.4559628543499512,1.9996698
0.5380098802229949,1.6519153,0.455058651026393,2.0111063
0.5409211652039522,1.6434767,0.4344086021505376,2.128737
0.5440076999503228,1.6382535,0.46243890518084074,1.9010338
0.5451613125793453,1.6265994,0.48781769305962863,1.8985612
0.5494611414693382,1.616749,0.4901515151515151,1.806546
0.5504132858641055,1.6070287,0.4841397849462365,1.9749868
0.5511763812993321,1.6043782,0.48536168132942326,1.8678806
0.5563707429486118,1.5854477,0.4823313782991202,1.9064442
0.5575771374951702,1.581404,0.49288856304985335,1.8316898
0.5578752000883148,1.5755147,0.5132942326490714,1.7453324
0.5634114367720925,1.5568779,0.511021505376344,1.7169632
0.5637043246674395,1.5537475,0.5010508308895405,1.8070061
0.5644387867748523,1.5520213,0.5179007820136853,1.7245924
0.5661033145664293,1.5412452,0.5151515151515151,1.7584639
0.5677464536071094,1.5356822,0.515432551319648,1.7579533
0.565882182480543,1.5392892,0.5010386119257086,1.8014587
0.5707294943975272,1.5195694,0.49152003910068426,1.8648288
0.57422241541094,1.5167497,0.5146871945259042,1.7014784
0.5728638847491306,1.5146315,0.5093963831867059,1.7567685
