train_acc,train_loss,val_acc,val_loss
0.022760390793177678,4.4750495,0.03622922776148583,4.4385915
0.04366375503670586,4.231295,0.06066715542521996,4.099453
0.05934136446431529,4.053984,0.06890273704789833,3.962628
0.07897830766683225,3.9367378,0.08708455522971652,3.860667
0.0964760307998013,3.8265014,0.08699902248289346,3.808063
0.10858620356571175,3.7320752,0.11091153470185729,3.7010436
0.1328710603300767,3.6119738,0.13605816226783968,3.5726929
0.14944803223491748,3.500292,0.15542521994134897,3.480426
0.1669091875034498,3.3980558,0.18029081133919844,3.3309982
0.1835724043715847,3.3063653,0.19028592375366568,3.2548935
0.1992079262571066,3.221129,0.19150782013685239,3.199826
0.21906772644477562,3.1245382,0.21785190615835778,3.1224232
0.23157117624330736,3.0397413,0.2272238514173998,3.0911436
0.2507279074902026,2.950411,0.2446969696969697,2.998673
0.26356253794778384,2.8713393,0.2727883675464321,2.8807626
0.27703400121432903,2.8017957,0.2730205278592376,2.850341
0.2888112684219242,2.7428765,0.28036412512218967,2.8014832
0.30631623613180986,2.6648467,0.3097140762463343,2.5943189
0.3159908511342938,2.6137767,0.2817204301075269,2.7864473
0.32028757520560797,2.5862098,0.251380742913001,2.9185882
0.3061020036429873,2.6598809,0.2729716520039101,2.786117
0.33971270077827453,2.503103,0.3112292277614858,2.6012015
0.35255975051057015,2.4304414,0.290347018572825,2.80843
0.36335313517690565,2.381517,0.3304985337243401,2.483624
0.37184308936358124,2.3378096,0.3146383186705768,2.5728621
0.38176264006182037,2.2990203,0.3469941348973607,2.4539962
0.3841071231440084,2.2809038,0.3425830889540567,2.5058777
0.3972581001269526,2.234058,0.3572702834799609,2.3798451
0.39905337528288354,2.2133386,0.3573069403714565,2.4198594
0.404815918750345,2.1929197,0.39392717497556207,2.2374358
0.40763060937241263,2.1777914,0.4032502443792766,2.2240095
0.41888005740464757,2.1273732,0.3797165200391007,2.2954047
0.424404219793564,2.110076,0.3796187683284458,2.3174362
0.43253746481205496,2.0807524,0.4016373411534702,2.2613535
0.4327234089529171,2.0609343,0.3881964809384164,2.2540855
0.43781289672683116,2.0463676,0.39002932551319647,2.2328424
0.44300380857757915,2.027693,0.3946847507331378,2.2410197
0.4458826654523376,2.0037346,0.41645894428152497,2.143371
0.449712631782304,2.001888,0.34973118279569887,2.5170572
0.45176112215046643,1.9816426,0.41418621700879765,2.092711
0.4574077523872606,1.9594622,0.43757331378299125,2.0139992
0.46463991002925425,1.941964,0.4322825024437928,2.073478
0.4661861097311916,1.9378787,0.4365347018572825,2.0686424
0.46676153612629023,1.9276485,0.43246578690127074,2.0243611
0.4688272754871115,1.9059713,0.4524682306940372,2.009249
0.4728907931776784,1.8927356,0.39605327468230694,2.2862883
0.4757175580946073,1.8845226,0.44530791788856305,2.0328784
0.47752697742451844,1.8731802,0.460752688172043,1.9797599
0.48347029033504446,1.8568108,0.4367424242424242,2.065745
0.4857292184136447,1.8422626,0.44213098729227757,2.051629
0.4878684384831926,1.8338257,0.4500366568914956,2.0215933
0.48638812993321195,1.8354415,0.4621212121212121,1.9326742
0.4898255091902633,1.8210982,0.4559995112414468,1.9773926
0.49435164486394,1.8060222,0.4522605083088954,1.9901308
0.495838508031131,1.7978884,0.45984848484848484,1.9934547
0.496731315891152,1.8006864,0.48597262952101666,1.8303659
0.5014975575426395,1.7846556,0.46463831867057676,1.8871481
0.4999437682839322,1.7744915,0.4597018572825024,1.995817
0.5051608986035215,1.758767,0.476466275659824,1.890947
0.5076982254236353,1.7492777,0.46851173020527864,1.9136162
0.508014226969145,1.7454532,0.45959188660801564,1.9516335
0.5111528536733455,1.7327318,0.4780669599217987,1.8649126
0.514279751062538,1.7245307,0.46418621700879764,1.9842716
