train_acc,train_loss,val_acc,val_loss
0.028824446652315504,4.428783,0.03499511241446725,4.328808
0.04070175801733179,4.2282133,0.048020527859237536,4.1805058
0.054980129160457025,4.099239,0.0564516129032258,4.081944
0.06817595352431419,4.003506,0.0680962854349951,3.9746983
0.0766583181542198,3.9359403,0.06771749755620723,3.9814217
0.08481295192360767,3.871104,0.08831867057673509,3.823272
0.0958416128498096,3.8139257,0.08324780058651027,3.835672
0.10426257106584977,3.7570333,0.10409335288367545,3.78717
0.11469821162444112,3.7047374,0.11588465298142717,3.656957
0.12215150135232103,3.6664171,0.12165200391006843,3.6004224
0.13433205000827952,3.6104255,0.10962854349951123,3.8160443
0.13935633658994315,3.567937,0.139797165200391,3.5577297
0.14761066953689905,3.5261054,0.12520772238514172,3.7685266
0.15473553844455484,3.4893003,0.15079423264907138,3.468282
0.16327206491140922,3.4379387,0.16523704789833824,3.4081588
0.17020960975879007,3.3958538,0.164613880742913,3.3664894
0.176770091626649,3.3565688,0.16096041055718477,3.3481507
0.18270098526246067,3.3203998,0.16067937438905183,3.4019566
0.18693043826240552,3.2902398,0.18361436950146628,3.288737
0.1939694071866203,3.2548773,0.19876588465298145,3.2362773
0.2031186178727162,3.2122254,0.21160801564027368,3.1927898
0.20764785836507146,3.1801155,0.20775904203323559,3.194508
0.21209326875310483,3.1483445,0.20477761485826,3.2291646
0.21658456146161062,3.126509,0.21945259042033233,3.0988505
0.22477541811558205,3.0809462,0.2189882697947214,3.119932
0.2283145664293205,3.0603044,0.21599462365591396,3.089659
0.23479432301153613,3.022207,0.23759775171065495,3.0067902
0.243048655958492,2.994106,0.21969696969696967,3.049244
0.24398320638074739,2.971987,0.2480083088954057,2.9449568
0.2537054286029696,2.9389377,0.235752688172043,3.0620234
0.25590053540873214,2.9133368,0.2444648093841642,2.9763358
0.25882285974499086,2.8883083,0.2534457478005865,2.8574843
0.2654671717171717,2.8517013,0.24947458455522967,2.9829495
0.27192208974995863,2.8334138,0.24402492668621703,2.962431
0.27415617927913016,2.8071322,0.25917644183773214,2.8953624
0.27920150963183754,2.7860968,0.26378299120234605,2.9083729
0.28334368272892857,2.7733815,0.27391251221896384,2.8493962
0.2906003339404979,2.7343779,0.2585654936461388,2.962264
0.29453517414582986,2.7135196,0.2805840664711633,2.7597358
0.2983199481150301,2.695179,0.28002199413489737,2.824168
0.30501152232709605,2.6672742,0.27827468230694036,2.8313546
0.30826606226196385,2.6441636,0.3125610948191594,2.6161606
0.31399376276425456,2.6200166,0.3006720430107527,2.6734443
0.31351079096980733,2.6058493,0.31264662756598244,2.6669958
0.3181304161836949,2.5896475,0.28618035190615837,2.7577195
0.3261674118231495,2.556296,0.31649560117302056,2.6235137
0.3310899293481261,2.543481,0.30265151515151517,2.6212425
0.3337462742175857,2.5278828,0.3275782013685239,2.6095562
0.33765903571231437,2.5100405,0.3289467253176931,2.5420115
0.3404174946183143,2.4920459,0.33807429130009775,2.5194693
0.3421568830380306,2.4653609,0.3372800586510264,2.5349345
0.3501956035767511,2.4452705,0.3530547409579668,2.4149187
0.34768966992327643,2.446496,0.31724095796676444,2.6092014
0.35731564276646244,2.4163136,0.32264173998044965,2.5295444
0.35627587348898826,2.4064453,0.34064027370478983,2.5100794
0.36017207595076445,2.392021,0.3391129032258065,2.4595983
0.36335658497543744,2.3803155,0.3193304007820137,2.548361
0.36634514544350616,2.367018,0.34670087976539593,2.4800665
0.37133251918087984,2.3434591,0.34083577712609964,2.4413834
0.37062910526025283,2.337045,0.348350439882698,2.4236825
0.3742786471270077,2.3260694,0.34671309872922773,2.392017
0.3790114257327372,2.303697,0.3575879765395894,2.4356961
0.3832833112546227,2.293292,0.3686705767350929,2.3707757
0.38428823756692615,2.2773557,0.3725562072336266,2.3608987
0.3880109151625544,2.270673,0.38435972629521015,2.354579
0.3858782497102169,2.2636359,0.36427174975562077,2.3941026
0.38857392228293863,2.2502062,0.3836510263929619,2.311792
0.3926229508196722,2.2394986,0.35168621700879765,2.499084
0.39554148037754594,2.2221246,0.37844574780058654,2.3138244
0.39951495832643374,2.2156405,0.37706500488758554,2.3126392
0.4001514461555445,2.2025425,0.39236314760508306,2.292019
0.40370956836120764,2.194851,0.36617790811339196,2.3326557
0.4047741761881105,2.1846328,0.36659335288367545,2.3298128
