train_acc,train_loss,val_acc,val_loss
0.572546158304355,1.4884002,0.5394428152492667,1.656489
0.5751538610145167,1.4837639,0.5349584555229716,1.6669365
0.577747074570845,1.4839749,0.5159946236559139,1.731456
0.5799097532704091,1.4780616,0.5426197458455523,1.6392616
0.5781334520064028,1.4768307,0.5347140762463344,1.6442254
0.5795133714191091,1.4743106,0.524340175953079,1.6959064
0.5815842854777281,1.461204,0.5365102639296188,1.6731339
0.5811865237070155,1.4614002,0.5343841642228739,1.6863582
0.5831698128829276,1.4551508,0.5320136852394917,1.6428782
0.5844410636418833,1.4548066,0.5157746823069403,1.7554197
0.5869328531213777,1.4465169,0.513966275659824,1.7299159
0.5856195148203345,1.4455292,0.5427174975562072,1.6440287
0.5865395760887564,1.4421858,0.551099706744868,1.5846161
0.5889744438924767,1.4329273,0.534188660801564,1.6302159
0.5930407214218689,1.4307961,0.5366568914956013,1.6967939
0.5898648368935254,1.4287956,0.5396260997067448,1.606879
0.5939752718441244,1.4250476,0.5240469208211145,1.7031637
0.5934019153281449,1.4232616,0.5582111436950146,1.5314565
0.5944965364022742,1.4135884,0.5475928641251221,1.6390623
0.5976913948225424,1.4064772,0.5455156402737047,1.6373869
0.5968634431749187,1.4016173,0.5579178885630498,1.5391538
0.6001221228680246,1.3947502,0.5499755620723363,1.6244367
0.5987739416018104,1.394581,0.558919843597263,1.5766093
0.6002780537616603,1.3832037,0.5349095796676442,1.6364282
0.6002549401114975,1.3831758,0.5462243401759531,1.5784655
0.6039748578683005,1.3862227,0.5667766373411536,1.5213282
0.6060581912016338,1.3747528,0.5444648093841642,1.66769
0.6046044461003477,1.3738983,0.5524071358748779,1.5626013
0.6076630374786112,1.3687057,0.5543132942326492,1.5458641
0.6053599519788044,1.3699634,0.5579545454545454,1.5288231
0.6070562179168737,1.3643032,0.5729472140762464,1.5351504
0.6085344565877353,1.3602805,0.5442815249266862,1.6058376
0.6135618479880776,1.353242,0.5527003910068427,1.5700994
0.6100496081028868,1.3563714,0.5450391006842619,1.6075176
0.6134255809460728,1.343469,0.5605327468230695,1.5454766
0.6115499254843516,1.3443936,0.563233137829912,1.5696555
0.6168167329027985,1.3367589,0.5557673509286413,1.5817354
0.6144736297400232,1.3381618,0.5634042033235582,1.536556
0.6156027487994701,1.3242371,0.5556573802541545,1.579761
0.621039631285533,1.3165387,0.5415689149560118,1.5969508
0.6200681680189877,1.3199013,0.5496700879765396,1.5497448
0.6210568802781916,1.3193549,0.5566837732160312,1.5473973
0.6217444251255726,1.3120776,0.5737414467253177,1.4951355
0.6202537671799967,1.3063807,0.5667277614858259,1.5310122
0.6230594883258818,1.3058093,0.5702956989247312,1.4876395
0.6258565849754374,1.299537,0.5690004887585532,1.5300416
0.6266721173483469,1.2923418,0.556989247311828,1.530335
0.6320503532593696,1.2823663,0.5672898338220919,1.5142324
0.6291238891648728,1.2860004,0.5692204301075268,1.5023569
0.6293288071976597,1.2821913,0.5571358748778105,1.5574796
0.6307232157641994,1.2777598,0.5783357771260997,1.5084486
0.6345828503615389,1.2716218,0.5783724340175953,1.4902086
0.6317295219959154,1.2757696,0.5690493646138808,1.5393603
0.6368134900921787,1.257598,0.5647849462365591,1.4965847
0.635722318816581,1.2571557,0.5597140762463343,1.5308493
0.6369680410664017,1.2530587,0.567008797653959,1.5241501
0.6343475741016724,1.2540596,0.5732160312805475,1.49652
0.6390879422641718,1.2447541,0.5448313782991203,1.6037285
0.6379519236076613,1.2403235,0.5815004887585532,1.4980824
0.6417253132417067,1.2394718,0.5708455522971652,1.5099801
0.6424266572832147,1.2347633,0.5689027370478984,1.487709
0.6420461445051608,1.2338,0.5880865102639297,1.4629618
0.6442771292156537,1.2230079,0.578946725317693,1.5046673
0.6457270795385549,1.2173043,0.5727394916911046,1.4710232
0.6472263619804602,1.2183878,0.5759652981427175,1.4860497
0.6506830601092896,1.2104336,0.5823924731182796,1.4509933
0.6470090246729591,1.2114723,0.5847262952101662,1.4267371
0.6476996743390185,1.20919,0.5840542521994135,1.4458423
0.6511091102279626,1.1971166,0.5826246334310851,1.4659141
0.6537468261853507,1.1973101,0.5830156402737049,1.4367771
0.6558053209692554,1.1814322,0.581549364613881,1.4692978
0.6557156262074295,1.1873499,0.5860459433040077,1.432317
0.6566539714080698,1.1796445,0.5494745845552298,1.6020443
0.6561823839487775,1.1848612,0.6043377321603127,1.4172622
0.6596404619970194,1.1708629,0.5825513196480939,1.4531918
0.6596563310702656,1.172225,0.5930474095796676,1.4104688
0.6577920599436993,1.1693988,0.5849584555229718,1.4511251
0.6605311999779212,1.1625984,0.5869012707722386,1.4322369
0.6632158331953414,1.1587733,0.5970307917888563,1.4370395
0.6632161781751945,1.1516244,0.6036168132942327,1.4230604
0.6654833857702711,1.1445655,0.5970430107526881,1.402843
0.6684384831925815,1.1454501,0.6049975562072335,1.4271742
0.6653698873985759,1.1446949,0.6044232649071358,1.4120994
0.6676740078379423,1.1396389,0.5893206256109481,1.4327776
0.671037906386267,1.1286713,0.6076979472140762,1.3991884
0.6681511149748854,1.1291647,0.5942815249266863,1.4218642
0.6697311227024342,1.1270974,0.5937072336265885,1.4297416
0.674316249931004,1.1140933,0.6009530791788856,1.4256246
0.6737342689186951,1.115497,0.597519550342131,1.4017861
0.6768980791521775,1.108357,0.5955522971652003,1.4268284
0.6765223960920682,1.1066259,0.6077468230694036,1.3904763
0.6802226499972401,1.0971311,0.6094086021505377,1.3801348
0.678172779709665,1.099611,0.6025659824046921,1.3751643
0.6774555665949107,1.0964955,0.6089320625610949,1.3819487
0.6805669398907104,1.0885668,0.6119623655913978,1.3715408
0.6830535546724071,1.0866865,0.6070625610948192,1.3916824
0.6823097781089585,1.0849209,0.599731182795699,1.3889456
0.682006195838163,1.0839343,0.6047165200391007,1.372655
0.6851996743390186,1.0805151,0.6024804496578692,1.3951929
0.6859168874537727,1.0786216,0.6019550342130987,1.3824623
0.6856502180272672,1.0770911,0.5934628543499512,1.3989961
0.6859010183805265,1.0752262,0.6033357771260996,1.3702599
0.6870618755864658,1.060505,0.6107771260997068,1.361439
0.693208726610366,1.053513,0.6092619745845552,1.3645341
0.6919340260528786,1.0548686,0.6036656891495602,1.3719249
0.692333512722857,1.0518869,0.611950146627566,1.3776122
0.6907604045923718,1.0513837,0.6063172043010753,1.3648704
0.6931997571341834,1.0500029,0.6014907135874877,1.367378
0.6938659132306673,1.0422947,0.6120112414467254,1.3411652
0.6971087238505272,1.0380216,0.6098118279569893,1.3481983
0.6963666721863443,1.0373961,0.607453567937439,1.3697892
0.6961879726223988,1.0328794,0.6105816226783969,1.3582287
0.696541921951758,1.0347366,0.6075024437927664,1.3589418
0.6996705442402164,1.0274991,0.6155180840664712,1.3519081
0.6997374703317326,1.0273821,0.6093108504398826,1.3473723
0.6985924821990396,1.0259545,0.6068792766373411,1.3644465
0.7038461803830657,1.0190184,0.6073069403714565,1.3609731
0.7019763895788487,1.0195999,0.6169843597262953,1.3390578
0.7007054837997462,1.0203356,0.6181573802541545,1.3566663
0.7047524424573605,1.0106353,0.6172653958944282,1.3387961
0.7025659601479275,1.011795,0.6165933528836754,1.3400894
0.7036988739857593,1.0058261,0.6107160312805475,1.352945
0.7055821190042502,1.0040861,0.6195381231671554,1.3445928
0.7055383065628967,1.0075891,0.6110948191593353,1.3518169
0.7053651266766021,1.0036165,0.6176319648093841,1.3437968
0.7036112491030525,1.0010566,0.6239858260019551,1.3306437
0.7091385163106474,0.99596184,0.6201857282502444,1.3434632
0.7085986228404261,0.9979716,0.620491202346041,1.3270113
0.7079635149307281,0.99444896,0.6196114369501465,1.3456606
0.709196127946128,0.99096847,0.6249877810361681,1.3161557
0.7118338439035161,0.98732996,0.6258919843597263,1.3265715
0.711632375669261,0.9876187,0.6167888563049855,1.3236797
0.7120884390351604,0.9868066,0.620955522971652,1.3362519
0.712027032621295,0.9876425,0.6155425219941348,1.3451672
0.7135432190760059,0.9822444,0.6172898338220918,1.3411599
0.7123985759231661,0.97982603,0.6285312805474097,1.3277581
0.7107412927085057,0.98347086,0.6184872922776149,1.3382272
0.7148358585858586,0.9770508,0.6211876832844575,1.3250087
0.7122512695258597,0.9786917,0.6170698924731182,1.3516109
0.7122954269470664,0.9748868,0.6205156402737048,1.3330567
0.7137964342882375,0.97726697,0.6211021505376343,1.3299111
0.7126804244632113,0.97825426,0.6190004887585532,1.3309803
0.715000758955677,0.96760964,0.6244501466275659,1.3331033
0.7135804769001491,0.9748513,0.6237047898338222,1.3252865
0.7162616603190375,0.9723765,0.6165933528836754,1.3327081
0.7150307722029032,0.9716305,0.619012707722385,1.321114
0.714438096815146,0.970051,0.6207111436950147,1.3428607
0.7158131865099078,0.9688777,0.6244623655913979,1.3326753
0.7136753463597725,0.97187126,0.6240347018572824,1.3275706
0.71654212893967,0.96575505,0.6184384164222874,1.3309155
0.7171268697908043,0.96634394,0.6197702834799609,1.3236578
0.7147220152343101,0.96700674,0.6191959921798631,1.3382627
0.715534097808688,0.9735711,0.6189638318670576,1.3318075
